id,label,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
39,1,46.000000000000000,0E-15,158825.000000000000000,3.000000000000000,9.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0E-15,0E-15,14344.000000000000000,0E-15,40.000000000000000,0E-15
40,1,48.000000000000000,2.000000000000000,369522.000000000000000,0E-15,13.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,25.000000000000000,0E-15
41,1,52.000000000000000,0E-15,240612.000000000000000,3.000000000000000,9.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,38.000000000000000
42,1,37.000000000000000,0E-15,140673.000000000000000,1.000000000000000,10.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
43,1,47.000000000000000,4.000000000000000,194360.000000000000000,3.000000000000000,9.000000000000000,0E-15,2.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,7.000000000000000,0E-15
44,1,57.000000000000000,0E-15,365683.000000000000000,3.000000000000000,9.000000000000000,1.000000000000000,7.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
45,1,37.000000000000000,0E-15,328301.000000000000000,1.000000000000000,10.000000000000000,2.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,4934.000000000000000,0E-15,60.000000000000000,0E-15
46,1,45.000000000000000,0E-15,167187.000000000000000,0E-15,13.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
47,1,33.000000000000000,3.000000000000000,122220.000000000000000,1.000000000000000,10.000000000000000,0E-15,4.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,40.000000000000000,0E-15
48,1,50.000000000000000,0E-15,31014.000000000000000,3.000000000000000,9.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
49,1,38.000000000000000,4.000000000000000,116608.000000000000000,3.000000000000000,9.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,35.000000000000000,0E-15
50,1,47.000000000000000,0E-15,169324.000000000000000,0E-15,13.000000000000000,0E-15,4.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,35.000000000000000,0E-15
51,1,37.000000000000000,0E-15,118486.000000000000000,0E-15,13.000000000000000,3.000000000000000,5.000000000000000,5.000000000000000,0E-15,0E-15,4934.000000000000000,0E-15,32.000000000000000,0E-15
52,1,61.000000000000000,4.000000000000000,153408.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
53,1,40.000000000000000,1.000000000000000,175943.000000000000000,6.000000000000000,11.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,1977.000000000000000,15.000000000000000,0E-15
54,1,24.000000000000000,0E-15,52242.000000000000000,3.000000000000000,9.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
55,1,41.000000000000000,0E-15,30126.000000000000000,0E-15,13.000000000000000,1.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,45.000000000000000,0E-15
56,1,36.000000000000000,0E-15,115834.000000000000000,6.000000000000000,11.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,7298.000000000000000,0E-15,55.000000000000000,0E-15
57,1,49.000000000000000,0E-15,140782.000000000000000,0E-15,13.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,2415.000000000000000,3.000000000000000,0E-15
58,1,49.000000000000000,2.000000000000000,143482.000000000000000,1.000000000000000,10.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,65.000000000000000,0E-15
59,1,29.000000000000000,0E-15,118478.000000000000000,1.000000000000000,10.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,7298.000000000000000,0E-15,50.000000000000000,0E-15
60,1,41.000000000000000,0E-15,42563.000000000000000,0E-15,13.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,25.000000000000000,0E-15
61,1,43.000000000000000,5.000000000000000,227910.000000000000000,6.000000000000000,11.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
62,1,47.000000000000000,0E-15,287828.000000000000000,0E-15,13.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
63,1,31.000000000000000,0E-15,220066.000000000000000,0E-15,13.000000000000000,2.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,14344.000000000000000,0E-15,50.000000000000000,0E-15
64,1,54.000000000000000,4.000000000000000,277777.000000000000000,0E-15,13.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,3103.000000000000000,0E-15,40.000000000000000,0E-15
65,1,45.000000000000000,0E-15,26522.000000000000000,1.000000000000000,10.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,0E-15,1902.000000000000000,35.000000000000000,0E-15
66,1,30.000000000000000,0E-15,163604.000000000000000,0E-15,13.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,55.000000000000000,0E-15
67,1,38.000000000000000,3.000000000000000,115433.000000000000000,5.000000000000000,12.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,7688.000000000000000,0E-15,33.000000000000000,0E-15
68,1,60.000000000000000,0E-15,124487.000000000000000,1.000000000000000,10.000000000000000,1.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
69,1,38.000000000000000,0E-15,217349.000000000000000,6.000000000000000,11.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,14344.000000000000000,0E-15,40.000000000000000,0E-15
70,1,30.000000000000000,4.000000000000000,181372.000000000000000,0E-15,13.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,33.000000000000000,0E-15
71,1,39.000000000000000,0E-15,30875.000000000000000,0E-15,13.000000000000000,1.000000000000000,3.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
72,1,43.000000000000000,0E-15,184625.000000000000000,3.000000000000000,9.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
73,1,67.000000000000000,2.000000000000000,411007.000000000000000,3.000000000000000,9.000000000000000,4.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,15831.000000000000000,0E-15,40.000000000000000,0E-15
74,1,39.000000000000000,0E-15,103260.000000000000000,0E-15,13.000000000000000,0E-15,1.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,30.000000000000000,0E-15
75,1,58.000000000000000,3.000000000000000,72998.000000000000000,2.000000000000000,7.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,4.000000000000000,0E-15,14084.000000000000000,0E-15,40.000000000000000,0E-15
76,1,59.000000000000000,1.000000000000000,81107.000000000000000,1.000000000000000,10.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,80.000000000000000,0E-15
77,1,48.000000000000000,4.000000000000000,144122.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
78,1,55.000000000000000,2.000000000000000,209569.000000000000000,3.000000000000000,9.000000000000000,1.000000000000000,3.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
79,1,45.000000000000000,0E-15,178215.000000000000000,7.000000000000000,5.000000000000000,0E-15,7.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
80,1,38.000000000000000,0E-15,139180.000000000000000,0E-15,13.000000000000000,1.000000000000000,5.000000000000000,5.000000000000000,4.000000000000000,0E-15,15020.000000000000000,0E-15,45.000000000000000,0E-15
81,1,34.000000000000000,0E-15,251521.000000000000000,10.000000000000000,14.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
82,1,40.000000000000000,1.000000000000000,406811.000000000000000,1.000000000000000,10.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
83,1,26.000000000000000,0E-15,216225.000000000000000,5.000000000000000,12.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
84,1,39.000000000000000,0E-15,270557.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
85,1,32.000000000000000,0E-15,134886.000000000000000,3.000000000000000,9.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,2.000000000000000,0E-15
86,1,36.000000000000000,2.000000000000000,108293.000000000000000,0E-15,13.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,1977.000000000000000,45.000000000000000,0E-15
87,1,51.000000000000000,0E-15,139347.000000000000000,3.000000000000000,9.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,7688.000000000000000,0E-15,40.000000000000000,0E-15
88,1,29.000000000000000,0E-15,201022.000000000000000,0E-15,13.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
89,1,39.000000000000000,4.000000000000000,170263.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,5.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,30.000000000000000,0E-15
90,1,50.000000000000000,0E-15,138193.000000000000000,0E-15,13.000000000000000,1.000000000000000,5.000000000000000,4.000000000000000,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
91,1,34.000000000000000,4.000000000000000,174215.000000000000000,10.000000000000000,14.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,7688.000000000000000,0E-15,35.000000000000000,0E-15
92,1,24.000000000000000,0E-15,237341.000000000000000,1.000000000000000,10.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
93,1,44.000000000000000,5.000000000000000,174675.000000000000000,3.000000000000000,9.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
94,1,37.000000000000000,0E-15,67433.000000000000000,3.000000000000000,9.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
95,1,54.000000000000000,4.000000000000000,256923.000000000000000,1.000000000000000,10.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
96,1,50.000000000000000,0E-15,237729.000000000000000,3.000000000000000,9.000000000000000,4.000000000000000,3.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,2444.000000000000000,72.000000000000000,0E-15
97,1,49.000000000000000,2.000000000000000,106634.000000000000000,10.000000000000000,14.000000000000000,2.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,27828.000000000000000,0E-15,35.000000000000000,0E-15
98,1,46.000000000000000,4.000000000000000,140219.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,8614.000000000000000,0E-15,55.000000000000000,0E-15
99,1,50.000000000000000,4.000000000000000,124076.000000000000000,0E-15,13.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
100,1,43.000000000000000,4.000000000000000,180572.000000000000000,0E-15,13.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
101,1,47.000000000000000,4.000000000000000,162236.000000000000000,0E-15,13.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,35.000000000000000,0E-15
102,1,34.000000000000000,0E-15,130078.000000000000000,10.000000000000000,14.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,7688.000000000000000,0E-15,32.000000000000000,0E-15
103,1,48.000000000000000,5.000000000000000,183486.000000000000000,6.000000000000000,11.000000000000000,1.000000000000000,5.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,56.000000000000000,0E-15
104,1,62.000000000000000,4.000000000000000,115763.000000000000000,10.000000000000000,14.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
105,1,50.000000000000000,1.000000000000000,225772.000000000000000,13.000000000000000,16.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,60.000000000000000,0E-15
106,1,40.000000000000000,1.000000000000000,237293.000000000000000,4.000000000000000,15.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,15024.000000000000000,0E-15,40.000000000000000,0E-15
107,1,43.000000000000000,0E-15,112181.000000000000000,6.000000000000000,11.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,1902.000000000000000,32.000000000000000,0E-15
108,1,51.000000000000000,0E-15,189762.000000000000000,1.000000000000000,10.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,15.000000000000000,0E-15
109,1,52.000000000000000,0E-15,379682.000000000000000,6.000000000000000,11.000000000000000,0E-15,2.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,20.000000000000000,0E-15
110,1,75.000000000000000,0E-15,111177.000000000000000,0E-15,13.000000000000000,4.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,25124.000000000000000,0E-15,16.000000000000000,0E-15
111,1,32.000000000000000,0E-15,159442.000000000000000,4.000000000000000,15.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,0E-15,0E-15,13550.000000000000000,0E-15,50.000000000000000,0E-15
112,1,51.000000000000000,3.000000000000000,335481.000000000000000,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,3.000000000000000,4.000000000000000,0E-15,0E-15,0E-15,40.000000000000000,0E-15
113,1,60.000000000000000,0E-15,114263.000000000000000,0E-15,13.000000000000000,1.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,30.000000000000000
114,1,50.000000000000000,0E-15,194231.000000000000000,10.000000000000000,14.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
115,1,46.000000000000000,4.000000000000000,398986.000000000000000,13.000000000000000,16.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,1902.000000000000000,52.000000000000000,0E-15
116,1,41.000000000000000,0E-15,179580.000000000000000,1.000000000000000,10.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,36.000000000000000,0E-15
117,1,32.000000000000000,0E-15,251243.000000000000000,1.000000000000000,10.000000000000000,1.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
118,1,51.000000000000000,0E-15,197163.000000000000000,4.000000000000000,15.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,2559.000000000000000,50.000000000000000,0E-15
119,1,30.000000000000000,0E-15,205659.000000000000000,5.000000000000000,12.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,50.000000000000000,34.000000000000000
120,1,60.000000000000000,5.000000000000000,194252.000000000000000,10.000000000000000,14.000000000000000,0E-15,4.000000000000000,0E-15,0E-15,0E-15,3103.000000000000000,0E-15,40.000000000000000,0E-15
121,1,40.000000000000000,4.000000000000000,333530.000000000000000,10.000000000000000,14.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
122,1,28.000000000000000,0E-15,233796.000000000000000,1.000000000000000,10.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,7298.000000000000000,0E-15,32.000000000000000,0E-15
123,1,62.000000000000000,4.000000000000000,117292.000000000000000,10.000000000000000,14.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,8614.000000000000000,0E-15,45.000000000000000,0E-15
124,1,46.000000000000000,0E-15,226032.000000000000000,0E-15,13.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,16.000000000000000,0E-15
125,1,33.000000000000000,0E-15,204780.000000000000000,1.000000000000000,10.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,15024.000000000000000,0E-15,40.000000000000000,0E-15
126,1,44.000000000000000,0E-15,343591.000000000000000,3.000000000000000,9.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0E-15,0E-15,14344.000000000000000,0E-15,40.000000000000000,0E-15
127,1,46.000000000000000,0E-15,31432.000000000000000,3.000000000000000,9.000000000000000,0E-15,8.000000000000000,0E-15,0E-15,0E-15,3103.000000000000000,0E-15,52.000000000000000,0E-15
128,1,36.000000000000000,5.000000000000000,340091.000000000000000,13.000000000000000,16.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,36.000000000000000,0E-15
129,1,47.000000000000000,0E-15,331650.000000000000000,3.000000000000000,9.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,0E-15,8.000000000000000,0E-15
130,1,49.000000000000000,0E-15,101320.000000000000000,5.000000000000000,12.000000000000000,0E-15,3.000000000000000,0E-15,0E-15,0E-15,0E-15,1902.000000000000000,40.000000000000000,0E-15
131,1,46.000000000000000,0E-15,53540.000000000000000,1.000000000000000,10.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,4.000000000000000,0E-15,0E-15,0E-15,40.000000000000000,0E-15
132,1,31.000000000000000,0E-15,127610.000000000000000,0E-15,13.000000000000000,0E-15,5.000000000000000,0E-15,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
133,1,49.000000000000000,0E-15,43206.000000000000000,4.000000000000000,15.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,55.000000000000000,0E-15
134,1,68.000000000000000,0E-15,186350.000000000000000,3.000000000000000,9.000000000000000,4.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,10.000000000000000,0E-15
135,1,28.000000000000000,0E-15,167336.000000000000000,1.000000000000000,10.000000000000000,2.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,10520.000000000000000,0E-15,40.000000000000000,0E-15
136,1,27.000000000000000,0E-15,106562.000000000000000,0E-15,13.000000000000000,2.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,50.000000000000000,0E-15
137,1,49.000000000000000,4.000000000000000,106554.000000000000000,0E-15,13.000000000000000,1.000000000000000,5.000000000000000,5.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
138,1,41.000000000000000,4.000000000000000,135056.000000000000000,10.000000000000000,14.000000000000000,2.000000000000000,5.000000000000000,1.000000000000000,0E-15,0E-15,8614.000000000000000,0E-15,50.000000000000000,0E-15
139,1,40.000000000000000,0E-15,77313.000000000000000,0E-15,13.000000000000000,2.000000000000000,4.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,60.000000000000000,0E-15
140,1,35.000000000000000,0E-15,270572.000000000000000,0E-15,13.000000000000000,1.000000000000000,5.000000000000000,3.000000000000000,0E-15,0E-15,0E-15,0E-15,40.000000000000000,0E-15
141,1,23.000000000000000,0E-15,442359.000000000000000,3.000000000000000,9.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,0E-15,0E-15,8614.000000000000000,0E-15,15.000000000000000,0E-15
